@relation dataset_N2N_only_RDm1-weka.filters.unsupervised.attribute.Standardize

@attribute x_s numeric
@attribute time_s numeric
@attribute Temp numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute rho numeric
@attribute v numeric
@attribute p numeric
@attribute RDm1 numeric

@data
-1.338529,-1.338529,3.24652,5.420175,-6.83415,-5.132451,-4.277579,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350914,-3.10029,3.482393,-3.482391,-1285211700000000000000000
-1.338529,-1.338529,3.246296,5.417612,-6.823578,-5.132408,-4.277579,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350914,-3.100125,3.482087,-3.482087,-1284588200000000000000000
-1.338529,-1.338529,3.245564,5.409281,-6.789268,-5.132207,-4.277578,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350913,-3.099587,3.481093,-3.481092,-1282562100000000000000000
-1.338529,-1.338529,3.244833,5.40097,-6.755114,-5.131917,-4.277576,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350913,-3.099049,3.480099,-3.480099,-1280541200000000000000000
-1.338529,-1.338529,3.244102,5.39268,-6.721115,-5.13154,-4.277572,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350912,-3.098511,3.479106,-3.479105,-1278525500000000000000000
-1.338529,-1.338529,3.243372,5.384411,-6.687269,-5.131075,-4.277566,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350912,-3.097973,3.478114,-3.478112,-1276514900000000000000000
-1.338529,-1.338529,3.242641,5.376161,-6.653576,-5.130525,-4.277559,-3.696384,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350911,-3.097435,3.477121,-3.477121,-1274509500000000000000000
-1.338529,-1.338529,3.241085,5.35864,-6.582246,-5.129072,-4.277533,-3.696383,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.35091,-3.096289,3.475007,-3.475006,-1270250900000000000000000
-1.338529,-1.338529,3.239531,5.341209,-6.511593,-5.127245,-4.277491,-3.696382,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350908,-3.095143,3.472895,-3.472894,-1266015300000000000000000
-1.338529,-1.338529,3.237978,5.323867,-6.441607,-5.125054,-4.277431,-3.696381,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350907,-3.093999,3.470785,-3.470785,-1261802400000000000000000
