@relation dataset_N2N_only_RDm1

@attribute x_s numeric
@attribute time_s numeric
@attribute Temp numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute rho numeric
@attribute v numeric
@attribute p numeric
@attribute RDm1 numeric

@data
0.007229,0,10720.737,0.960722,0.037669,0.001539,0.000066,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007019,807.22088,22344.552,-1206968900000000000000000
0.007874,0,10717.517,0.957402,0.040709,0.001801,0.000083,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007021,806.91609,22346.279,-1200135600000000000000000
0.008732,0,10713.238,0.953026,0.044681,0.002175,0.00011,0.000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007025,806.51124,22348.572,-1191135800000000000000000
0.00959,0,10708.968,0.948698,0.048572,0.002577,0.000142,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007028,806.10728,22350.861,-1182242000000000000000000
0.010448,0,10704.706,0.944418,0.052382,0.003006,0.000179,0.000011,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007032,805.70422,22353.145,-1173452700000000000000000
0.011306,0,10700.452,0.940185,0.056115,0.003461,0.000221,0.000015,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.007035,805.30204,22355.423,-1164765900000000000000000
0.012164,0,10696.207,0.935998,0.059772,0.003939,0.000268,0.000019,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.007039,804.90074,22357.697,-1156179900000000000000000
0.013023,0,10691.969,0.931856,0.063355,0.004439,0.000321,0.000024,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.007042,804.50033,22359.966,-1147693200000000000000000
0.013881,0,10687.741,0.927758,0.066866,0.004961,0.00038,0.00003,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.007046,804.1008,22362.229,-1139303900000000000000000
0.014914,0,10682.66,0.922883,0.071,0.005615,0.000457,0.000038,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.00705,803.62095,22364.948,-1129330700000000000000000
0.015947,0,10677.591,0.918069,0.075034,0.006297,0.000544,0.000048,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.007054,803.14237,22367.659,-1119493800000000000000000
0.01698,0,10672.535,0.913317,0.078972,0.007003,0.000638,0.00006,0.000006,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.007059,802.66506,22370.364,-1109790700000000000000000
0.018013,0,10667.49,0.908625,0.082815,0.007734,0.000741,0.000073,0.000007,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.007063,802.18901,22373.061,-1100219000000000000000000
0.019047,0,10662.457,0.903991,0.086568,0.008486,0.000853,0.000088,0.000009,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.007067,801.71423,22375.751,-1090775900000000000000000
0.02008,0,10657.436,0.899415,0.090232,0.009258,0.000973,0.000105,0.000012,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.007071,801.24071,22378.433,-1081459300000000000000000
0.021113,0,10652.426,0.894896,0.093809,0.010049,0.001102,0.000124,0.000014,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.007075,800.76845,22381.109,-1072266700000000000000000
0.02247,0,10645.867,0.889046,0.098379,0.011114,0.001284,0.000152,0.000018,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0.007081,800.15025,22384.612,-1060381000000000000000000
0.023826,0,10639.328,0.883289,0.102809,0.012206,0.00148,0.000184,0.000023,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0.007086,799.53422,22388.102,-1048700100000000000000000
0.025183,0,10632.809,0.877624,0.107105,0.013322,0.001691,0.000219,0.000029,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0.007092,798.92033,22391.58,-1037219200000000000000000
