x_s,time_s,Temp,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,rho,v,p,RDm1
8.90605180E+00,1.88198740E-05,7.91784270E+03,3.17534570E-01,2.07527180E-01,1.36336350E-01,9.00327930E-02,5.97642890E-02,3.98780660E-02,2.67471040E-02,1.80330170E-02,1.22210060E-02,8.32510290E-03,5.70049080E-03,3.92345880E-03,2.71426350E-03,1.88733730E-03,1.31900270E-03,9.26442280E-04,6.53938930E-04,4.63831920E-04,3.30546460E-04,2.36634220E-04,1.70135850E-04,1.22816370E-04,8.89792460E-05,6.46659190E-05,4.71130520E-05,3.43829560E-05,2.51107970E-05,1.83309220E-05,1.33570080E-05,9.69898040E-06,7.00515760E-06,5.02178580E-06,3.56461960E-06,2.49889460E-06,1.72518770E-06,1.16943440E-06,7.75903100E-07,5.02276880E-07,3.16231400E-07,1.93056990E-07,1.13986400E-07,6.49765100E-08,3.57664290E-08,1.90993670E-08,1.00505290E-08,5.44413720E-09,3.36740720E-09,6.48269530E-02,9.71806380E-03,5.83002000E+02,2.36148970E+04,-2.24166670E+22
9.30122180E+00,1.96549300E-05,7.89109130E+03,3.17703640E-01,2.07356740E-01,1.36042470E-01,8.97203430E-02,5.94794570E-02,3.96371180E-02,2.65518750E-02,1.78790730E-02,1.21017870E-02,8.23390520E-03,5.63131780E-03,3.87129530E-03,2.67507860E-03,1.85797310E-03,1.29702700E-03,9.10004050E-04,6.41640890E-04,4.54625420E-04,3.23647490E-04,2.31458070E-04,1.66247070E-04,1.19890800E-04,8.67755690E-05,6.30043160E-05,4.58593710E-05,3.34369350E-05,2.43973400E-05,1.77936360E-05,1.29534160E-05,9.39697880E-06,6.78038970E-06,4.85569880E-06,3.44302330E-06,2.41089470E-06,1.66239600E-06,1.12538370E-06,7.45613120E-07,4.81929750E-07,3.02926040E-07,1.84619280E-07,1.08818180E-07,6.19320670E-08,3.40492120E-08,1.81749940E-08,9.57428400E-09,5.20196210E-09,3.22925910E-09,6.67975350E-02,9.74482060E-03,5.81401220E+02,2.36239670E+04,-2.15296510E+22
9.69639180E+00,2.04899860E-05,7.86520750E+03,3.17870180E-01,2.07191690E-01,1.35757150E-01,8.94171110E-02,5.92032710E-02,3.94037250E-02,2.63629740E-02,1.77302860E-02,1.19866920E-02,8.14596160E-03,5.56468810E-03,3.82110560E-03,2.63741810E-03,1.82978190E-03,1.27595190E-03,8.94256180E-04,6.29871650E-04,4.45823850E-04,3.17058640E-04,2.26519540E-04,1.62540460E-04,1.17105000E-04,8.46791910E-05,6.14251280E-05,4.46690060E-05,3.25395500E-05,2.37212160E-05,1.72849650E-05,1.25717050E-05,9.11165060E-06,6.56826650E-06,4.69914030E-06,3.32854860E-06,2.32816320E-06,1.60345300E-06,1.08410250E-06,7.17280690E-07,4.62937700E-07,2.90536520E-07,1.76784000E-07,1.04034480E-07,5.91251650E-08,3.24738140E-08,1.73326050E-08,9.14444350E-09,4.98646800E-09,3.10825550E-09,6.87013550E-02,9.77089620E-03,5.79849640E+02,2.36327580E+04,-2.06985040E+22
1.00915620E+01,2.13250420E-05,7.84014510E+03,3.18034220E-01,2.07031710E-01,1.35479950E-01,8.91226360E-02,5.89352940E-02,3.91774980E-02,2.61800700E-02,1.75863800E-02,1.18754950E-02,8.06109090E-03,5.50045710E-03,3.77277550E-03,2.60119190E-03,1.80269330E-03,1.25572230E-03,8.79155750E-04,6.18597800E-04,4.37401230E-04,3.10759720E-04,2.21802930E-04,1.59003810E-04,1.14449470E-04,8.26827140E-05,5.99225970E-05,4.35374770E-05,3.16873140E-05,2.30797130E-05,1.68028020E-05,1.22102430E-05,8.84173570E-06,6.36781880E-06,4.55136890E-06,3.22063280E-06,2.25027710E-06,1.54804440E-06,1.04536020E-06,6.90739490E-07,4.45183100E-07,2.78981520E-07,1.69496360E-07,9.95994500E-08,5.65330730E-08,3.10263100E-08,1.65639590E-08,8.75626310E-09,4.79491620E-09,3.00265510E-09,7.05420900E-02,9.79632120E-03,5.78344720E+02,2.36412840E+04,-1.99185030E+22
1.04867320E+01,2.21600970E-05,7.81586110E+03,3.18195780E-01,2.06876550E-01,1.35210480E-01,8.88364910E-02,5.86751200E-02,3.89580760E-02,2.60028550E-02,1.74471000E-02,1.17679890E-02,7.97912530E-03,5.43849120E-03,3.72619940E-03,2.56631720E-03,1.77664240E-03,1.23628760E-03,8.64663340E-04,6.07788670E-04,4.29333730E-04,3.04732210E-04,2.17293840E-04,1.55625950E-04,1.11915510E-04,8.07793900E-05,5.84914750E-05,4.24607020E-05,3.08770550E-05,2.24703660E-05,1.63452370E-05,1.18675510E-05,8.58609240E-06,6.17816950E-06,4.41171500E-06,3.11876840E-06,2.17685500E-06,1.49588700E-06,1.00894980E-06,6.65840540E-07,4.28560830E-07,2.68188490E-07,1.62707600E-07,9.54812100E-08,5.41355900E-08,2.96943030E-08,1.58616640E-08,8.40540280E-09,4.62469960E-09,2.91071050E-09,7.23231420E-02,9.82112410E-03,5.76884130E+02,2.36495590E+04,-1.91854150E+22
1.08819020E+01,2.29951530E-05,7.79231550E+03,3.18354880E-01,2.06725950E-01,1.34948360E-01,8.85582750E-02,5.84223680E-02,3.87451230E-02,2.58310400E-02,1.73122070E-02,1.16639790E-02,7.89990910E-03,5.37866670E-03,3.68127950E-03,2.53271730E-03,1.75156920E-03,1.21760100E-03,8.50742610E-04,5.97416040E-04,4.21599440E-04,2.98959110E-04,2.12979090E-04,1.52396640E-04,1.09495180E-04,7.89630430E-05,5.71269650E-05,4.14349540E-05,3.01058770E-05,2.18909300E-05,1.59105280E-05,1.15422820E-05,8.34368390E-06,5.99852310E-06,4.27957180E-06,3.02249590E-06,2.10755260E-06,1.44672560E-06,9.74684470E-07,6.42449580E-07,4.12976190E-07,2.58092120E-07,1.56373730E-07,9.16509380E-08,5.19143350E-08,2.84663580E-08,1.52187290E-08,8.08757940E-09,4.47308070E-09,2.83047340E-09,7.40476660E-02,9.84533180E-03,5.75465690E+02,2.36575960E+04,-1.84954400E+22
1.10004530E+01,2.32456700E-05,7.78539030E+03,3.18402140E-01,2.06681620E-01,1.34871110E-01,8.84763000E-02,5.83479370E-02,3.86824510E-02,2.57805090E-02,1.72725600E-02,1.16334310E-02,7.87665850E-03,5.36111950E-03,3.66811280E-03,2.52287510E-03,1.74422950E-03,1.21213440E-03,8.46672790E-04,5.94385420E-04,4.19341070E-04,2.97274420E-04,2.11720730E-04,1.51455390E-04,1.08790130E-04,7.84342420E-05,5.67299360E-05,4.11366640E-05,2.98817450E-05,2.17226210E-05,1.57843320E-05,1.14479130E-05,8.27339910E-06,5.94647010E-06,4.24130990E-06,2.99464150E-06,2.08751800E-06,1.43252650E-06,9.64797720E-07,6.35708110E-07,4.08490350E-07,2.55190310E-07,1.54556460E-07,9.05542730E-08,5.12800210E-08,2.81169240E-08,1.50366970E-08,7.99832500E-09,4.43108650E-09,2.80865020E-09,7.45544430E-02,9.85248180E-03,5.75048070E+02,2.36599620E+04,-1.82963340E+22
1.11190040E+01,2.34961870E-05,7.77852710E+03,3.18449180E-01,2.06637670E-01,1.34794480E-01,8.83949960E-02,5.82741330E-02,3.86203240E-02,2.57304330E-02,1.72332830E-02,1.16031760E-02,7.85363850E-03,5.34375170E-03,3.65508470E-03,2.51313950E-03,1.73697140E-03,1.20673020E-03,8.42650530E-04,5.91391070E-04,4.17110350E-04,2.95610810E-04,2.10478450E-04,1.50526420E-04,1.08094470E-04,7.79126130E-05,5.63383940E-05,4.08425720E-05,2.96608230E-05,2.15567660E-05,1.56600100E-05,1.13549710E-05,8.20419640E-06,5.89523390E-06,4.20366030E-06,2.96724220E-06,2.06781800E-06,1.41857030E-06,9.55084610E-07,6.29088440E-07,4.04088110E-07,2.52344470E-07,1.52775620E-07,8.94805950E-08,5.06597150E-08,2.77757180E-08,1.48593250E-08,7.91163720E-09,4.39051360E-09,2.78770480E-09,7.50564720E-02,9.85958120E-03,5.74634010E+02,2.36623080E+04,-1.81007120E+22
1.12375550E+01,2.37467030E-05,7.77172520E+03,3.18496000E-01,2.06594110E-01,1.34718460E-01,8.83143520E-02,5.82009460E-02,3.85587360E-02,2.56808050E-02,1.71943700E-02,1.15732100E-02,7.83084560E-03,5.32656040E-03,3.64219280E-03,2.50350850E-03,1.72979340E-03,1.20138710E-03,8.38674990E-04,5.88432340E-04,4.14906770E-04,2.93967890E-04,2.09251950E-04,1.49609490E-04,1.07408000E-04,7.73980170E-05,5.59522290E-05,4.05525920E-05,2.94430470E-05,2.13933160E-05,1.55375220E-05,1.12634250E-05,8.13605230E-06,5.84479630E-06,4.16660940E-06,2.94028770E-06,2.04844520E-06,1.40485140E-06,9.45540970E-07,6.22587590E-07,3.99767380E-07,2.49553180E-07,1.51030280E-07,8.84292990E-08,5.00530500E-08,2.74425330E-08,1.46865100E-08,7.82747650E-09,4.35136100E-09,2.76765390E-09,7.55538270E-02,9.86663050E-03,5.74223450E+02,2.36646340E+04,-1.79084910E+22
1.13561060E+01,2.39972200E-05,7.76498360E+03,3.18542610E-01,2.06550910E-01,1.34643050E-01,8.82343600E-02,5.81283690E-02,3.84976780E-02,2.56316180E-02,1.71558150E-02,1.15435300E-02,7.80827610E-03,5.30954280E-03,3.62943500E-03,2.49398050E-03,1.72269430E-03,1.19610430E-03,8.34745350E-04,5.85508590E-04,4.12729850E-04,2.92345290E-04,2.08040940E-04,1.48704380E-04,1.06730560E-04,7.68903160E-05,5.55713360E-05,4.02666450E-05,2.92283540E-05,2.12322210E-05,1.54168300E-05,1.11732450E-05,8.06894420E-06,5.79514030E-06,4.13014400E-06,2.91376820E-06,2.02939190E-06,1.39136440E-06,9.36162870E-07,6.16202730E-07,3.95526200E-07,2.46815110E-07,1.49319540E-07,8.73998140E-08,4.94596720E-08,2.71171570E-08,1.45181290E-08,7.74577520E-09,4.31359070E-09,2.74847380E-09,7.60465810E-02,9.87363050E-03,5.73816350E+02,2.36669400E+04,-1.77195880E+22
1.14746570E+01,2.42477370E-05,7.75830140E+03,3.18589010E-01,2.06508080E-01,1.34568230E-01,8.81550100E-02,5.80563930E-02,3.84371420E-02,2.55828670E-02,1.71176120E-02,1.15141290E-02,7.78592660E-03,5.29269610E-03,3.61680910E-03,2.48455380E-03,1.71567270E-03,1.19088060E-03,8.30860830E-04,5.82619200E-04,4.10579110E-04,2.90742640E-04,2.06845130E-04,1.47810870E-04,1.06061970E-04,7.63893760E-05,5.51956100E-05,3.99846480E-05,2.90166800E-05,2.10734310E-05,1.52978970E-05,1.10844040E-05,8.00285030E-06,5.74624900E-06,4.09425130E-06,2.88767410E-06,2.01065120E-06,1.37810390E-06,9.26946430E-07,6.09931100E-07,3.91362620E-07,2.44128890E-07,1.47642510E-07,8.63915550E-08,4.88792110E-08,2.67993640E-08,1.43540480E-08,7.66645350E-09,4.27715430E-09,2.73013190E-09,7.65348030E-02,9.88058180E-03,5.73412660E+02,2.36692270E+04,-1.75339260E+22
1.15932080E+01,2.44982540E-05,7.75167770E+03,3.18635190E-01,2.06465600E-01,1.34494000E-01,8.80762940E-02,5.79850090E-02,3.83771210E-02,2.55345450E-02,1.70797570E-02,1.14850050E-02,7.76379360E-03,5.27601770E-03,3.60431300E-03,2.47522670E-03,1.70872720E-03,1.18571510E-03,8.27020620E-04,5.79763580E-04,4.08454070E-04,2.89159560E-04,2.05664250E-04,1.46928740E-04,1.05402070E-04,7.58950680E-05,5.48249520E-05,3.97065240E-05,2.88079660E-05,2.09169020E-05,1.51806870E-05,1.09968730E-05,7.93774910E-06,5.69810600E-06,4.05891900E-06,2.86199580E-06,1.99221580E-06,1.36506470E-06,9.17887870E-07,6.03770010E-07,3.87274750E-07,2.41493260E-07,1.45998330E-07,8.54039690E-08,4.83113200E-08,2.64889440E-08,1.41941440E-08,7.58944090E-09,4.24201100E-09,2.71260170E-09,7.70185640E-02,9.88748490E-03,5.73012320E+02,2.36714960E+04,-1.73514280E+22
1.17117590E+01,2.47487700E-05,7.74511160E+03,3.18681160E-01,2.06423490E-01,1.34420340E-01,8.79982030E-02,5.79142090E-02,3.83176070E-02,2.54866460E-02,1.70422440E-02,1.14561530E-02,7.74187390E-03,5.25950480E-03,3.59194450E-03,2.46599760E-03,1.70185670E-03,1.18060680E-03,8.23223980E-04,5.76941110E-04,4.06354280E-04,2.87595700E-04,2.04498010E-04,1.46057770E-04,1.04750680E-04,7.54072650E-05,5.44592630E-05,3.94321970E-05,2.86021530E-05,2.07625870E-05,1.50651640E-05,1.09106240E-05,7.87361980E-06,5.65069530E-06,4.02413480E-06,2.83672440E-06,1.97407910E-06,1.35224190E-06,9.08983550E-07,5.97716840E-07,3.83260770E-07,2.38906970E-07,1.44386170E-07,8.44365190E-08,4.77556640E-08,2.61856930E-08,1.40382950E-08,7.51466770E-09,4.20811940E-09,2.69585600E-09,7.74979290E-02,9.89434040E-03,5.72615290E+02,2.36737450E+04,-1.71720200E+22
1.20253890E+01,2.54115200E-05,7.72801280E+03,3.18801760E-01,2.06313740E-01,1.34228230E-01,8.77945620E-02,5.77296620E-02,3.81625580E-02,2.53619200E-02,1.69446160E-02,1.13811050E-02,7.68488870E-03,5.21659860E-03,3.55982400E-03,2.44204240E-03,1.68403270E-03,1.16736100E-03,8.13384380E-04,5.69629880E-04,4.00917680E-04,2.83548650E-04,2.01481340E-04,1.43805920E-04,1.03067320E-04,7.41472210E-05,5.35150770E-05,3.87242180E-05,2.80712310E-05,2.03646930E-05,1.47674310E-05,1.06884440E-05,7.70850050E-06,5.52868650E-06,3.93466910E-06,2.77176430E-06,1.92748910E-06,1.31932590E-06,8.86144570E-07,5.82204800E-07,3.72984930E-07,2.32293830E-07,1.40269610E-07,8.19703640E-08,4.63422540E-08,2.54165480E-08,1.36447030E-08,7.32716190E-09,4.12420780E-09,2.65515070E-09,7.87454030E-02,9.91225190E-03,5.71580570E+02,2.36796070E+04,-1.67117630E+22
1.23390190E+01,2.60742690E-05,7.71129670E+03,3.18920910E-01,2.06206340E-01,1.34039970E-01,8.75950820E-02,5.75490020E-02,3.80108840E-02,2.52400020E-02,1.68492580E-02,1.13078590E-02,7.62931490E-03,5.17478730E-03,3.52854680E-03,2.41873350E-03,1.66670250E-03,1.15449170E-03,8.03831250E-04,5.62536520E-04,3.95646780E-04,2.79627630E-04,1.98560620E-04,1.41627140E-04,1.01439660E-04,7.29296590E-05,5.26033120E-05,3.80409900E-05,2.75592010E-05,1.99812050E-05,1.44806680E-05,1.04745960E-05,7.54968570E-06,5.41142360E-06,3.84875170E-06,2.70943410E-06,1.88282700E-06,1.28780460E-06,8.64298430E-07,5.67386300E-07,3.63182990E-07,2.25996460E-07,1.36357520E-07,7.96324560E-08,4.50065390E-08,2.46927800E-08,1.32766850E-08,7.15370990E-09,4.04810820E-09,2.61931580E-09,7.99637580E-02,9.92984520E-03,5.70567870E+02,2.36853450E+04,-1.62713740E+22
1.26526490E+01,2.67370180E-05,7.69494900E+03,3.19038610E-01,2.06101200E-01,1.33855440E-01,8.73996190E-02,5.73720910E-02,3.78624630E-02,2.51207880E-02,1.67560870E-02,1.12363470E-02,7.57509750E-03,5.13402710E-03,3.49807860E-03,2.39604440E-03,1.64984530E-03,1.14198260E-03,7.94552100E-04,5.55651410E-04,3.90534130E-04,2.75826920E-04,1.95731380E-04,1.39517990E-04,9.98650370E-05,7.17525270E-05,5.17223830E-05,3.73812860E-05,2.70651120E-05,1.96113910E-05,1.42043100E-05,1.02686450E-05,7.39684200E-06,5.29865210E-06,3.76618960E-06,2.64958850E-06,1.83998480E-06,1.25759840E-06,8.43387430E-07,5.53220230E-07,3.53826290E-07,2.19995290E-07,1.32636910E-07,7.74144350E-08,4.37433040E-08,2.40112410E-08,1.29324030E-08,6.99325530E-09,3.97920370E-09,2.58794930E-09,8.11541100E-02,9.94713010E-03,5.69576410E+02,2.36909620E+04,-1.58496870E+22
1.29662800E+01,2.73997680E-05,7.67895620E+03,3.19154910E-01,2.05998240E-01,1.33674500E-01,8.72080350E-02,5.71987990E-02,3.77171810E-02,2.50041800E-02,1.66650210E-02,1.11665030E-02,7.52218410E-03,5.09427670E-03,3.46838710E-03,2.37394960E-03,1.63344150E-03,1.12981850E-03,7.85535170E-04,5.48965450E-04,3.85572720E-04,2.72141080E-04,1.92989460E-04,1.37475260E-04,9.83409630E-05,7.06139010E-05,5.08708020E-05,3.67439560E-05,2.65880780E-05,1.92545660E-05,1.39378290E-05,1.00701850E-05,7.24965840E-06,5.19013490E-06,3.68680320E-06,2.59209250E-06,1.79886180E-06,1.22863340E-06,8.23358080E-07,5.39668540E-07,3.44888280E-07,2.14272270E-07,1.29095820E-07,7.53086050E-08,4.25477560E-08,2.33690440E-08,1.26101710E-08,6.84483470E-09,3.91693310E-09,2.56068610E-09,8.23175160E-02,9.96411640E-03,5.68605420E+02,2.36964630E+04,-1.54456170E+22
1.32799100E+01,2.80625170E-05,7.66330560E+03,3.19269800E-01,2.05897370E-01,1.33497040E-01,8.70201990E-02,5.70290020E-02,3.75749280E-02,2.48900860E-02,1.65759830E-02,1.10982640E-02,7.47052540E-03,5.05549720E-03,3.43944170E-03,2.35242540E-03,1.61747250E-03,1.11798510E-03,7.76769350E-04,5.42470080E-04,3.80755930E-04,2.68565030E-04,1.90330910E-04,1.35495900E-04,9.68650990E-05,6.95119740E-05,5.00471740E-05,3.61279220E-05,2.61272660E-05,1.89100890E-05,1.36807300E-05,9.87883630E-06,7.10784410E-06,5.08565050E-06,3.61042480E-06,2.53682030E-06,1.75936460E-06,1.20084090E-06,8.04160660E-07,5.26695890E-07,3.36344390E-07,2.08810690E-07,1.25723200E-07,7.33078720E-08,4.14154870E-08,2.27635440E-08,1.23084480E-08,6.70756830E-09,3.86078560E-09,2.53719530E-09,8.34549790E-02,9.98081310E-03,5.67654220E+02,2.37018530E+04,-1.50581620E+22
1.35935400E+01,2.87252670E-05,7.64798490E+03,3.19383320E-01,2.05798530E-01,1.33322930E-01,8.68359860E-02,5.68625810E-02,3.74355990E-02,2.47784170E-02,1.64889010E-02,1.10315730E-02,7.42007430E-03,5.01765130E-03,3.41121320E-03,2.33144900E-03,1.60192070E-03,1.10646870E-03,7.68244180E-04,5.36157210E-04,3.76077540E-04,2.65093960E-04,1.87752060E-04,1.33577060E-04,9.54352440E-05,6.84450490E-05,4.92501890E-05,3.55321750E-05,2.56818970E-05,1.85773580E-05,1.34325520E-05,9.69424390E-06,6.97112760E-06,4.98499220E-06,3.53689790E-06,2.48365420E-06,1.72140580E-06,1.17415680E-06,7.85748960E-07,5.14269490E-07,3.28171810E-07,2.03595090E-07,1.22508830E-07,7.14056870E-08,4.03424360E-08,2.21923030E-08,1.20258210E-08,6.58065120E-09,3.81029520E-09,2.51717520E-09,8.45674510E-02,9.99722900E-03,5.66722100E+02,2.37071340E+04,-1.46863860E+22
1.39770810E+01,2.95357480E-05,7.62968070E+03,3.19520300E-01,2.05680300E-01,1.33114420E-01,8.66154610E-02,5.66634890E-02,3.72690420E-02,2.46450300E-02,1.63849640E-02,1.09520370E-02,7.35995390E-03,4.97258730E-03,3.37762690E-03,2.30651050E-03,1.58344540E-03,1.09279760E-03,7.58131340E-04,5.28674100E-04,3.70535870E-04,2.60985270E-04,1.84701580E-04,1.31308860E-04,9.37461880E-05,6.71855510E-05,4.83099740E-05,3.48298240E-05,2.51571770E-05,1.81856030E-05,1.31405470E-05,9.47720380E-06,6.81049500E-06,4.86681540E-06,3.45064450E-06,2.42134060E-06,1.67695860E-06,1.14294480E-06,7.64238560E-07,4.99771300E-07,3.18651430E-07,1.97530380E-07,1.18779310E-07,6.92046520E-08,3.91052440E-08,2.15370430E-08,1.17042660E-08,6.43844230E-09,3.75562350E-09,2.49701320E-09,8.58952460E-02,1.00169340E-02,5.65607240E+02,2.37134500E+04,-1.42517900E+22
1.43606210E+01,3.03462290E-05,7.61183260E+03,3.19655300E-01,2.05564860E-01,1.32910570E-01,8.63999690E-02,5.64690830E-02,3.71065370E-02,2.45149980E-02,1.62837280E-02,1.08746350E-02,7.30149590E-03,4.92880660E-03,3.34502440E-03,2.28232240E-03,1.56554080E-03,1.07955950E-03,7.48346570E-04,5.21439430E-04,3.65182290E-04,2.57019060E-04,1.81759090E-04,1.29122560E-04,9.21193060E-05,6.59732860E-05,4.74056620E-05,3.41547720E-05,2.46532110E-05,1.78096130E-05,1.28604950E-05,9.26920500E-06,6.65667400E-06,4.75374290E-06,3.36818900E-06,2.36182730E-06,1.63455300E-06,1.11320070E-06,7.43766320E-07,4.85993060E-07,3.09619100E-07,1.91787980E-07,1.15256460E-07,6.71318250E-08,3.79447600E-08,2.09259380E-08,1.14071710E-08,6.30938970E-09,3.70807480E-09,2.48118060E-09,8.71885730E-02,1.00362470E-02,5.64518850E+02,2.37196170E+04,-1.38378830E+22
1.47441620E+01,3.11567100E-05,7.59442170E+03,3.19788350E-01,2.05452100E-01,1.32711200E-01,8.61893140E-02,5.62791790E-02,3.69479220E-02,2.43881830E-02,1.61850810E-02,1.07992740E-02,7.24462800E-03,4.88625210E-03,3.31336110E-03,2.25885030E-03,1.54818000E-03,1.06673370E-03,7.38873950E-04,5.14440930E-04,3.60007410E-04,2.53188080E-04,1.78919010E-04,1.27013880E-04,9.05513020E-05,6.48057180E-05,4.65353010E-05,3.35055140E-05,2.41688390E-05,1.74484960E-05,1.25917140E-05,9.06972340E-06,6.50926460E-06,4.64547100E-06,3.28930230E-06,2.30494290E-06,1.59406210E-06,1.08483170E-06,7.24265400E-07,4.72887530E-07,3.01042140E-07,1.86345830E-07,1.11925770E-07,6.51779730E-08,3.68552930E-08,2.03556030E-08,1.11325870E-08,6.19239500E-09,3.66702050E-09,2.46927500E-09,8.84489000E-02,1.00551800E-02,5.63455890E+02,2.37256390E+04,-1.34433210E+22
1.51277020E+01,3.19671910E-05,7.57743030E+03,3.19919490E-01,2.05341900E-01,1.32516150E-01,8.59833140E-02,5.60936010E-02,3.67930440E-02,2.42644570E-02,1.60889150E-02,1.07258700E-02,7.18928220E-03,4.84487040E-03,3.28259530E-03,2.23606170E-03,1.53133810E-03,1.05430090E-03,7.29698580E-04,5.07667150E-04,3.55002410E-04,2.49485580E-04,1.76176160E-04,1.24978830E-04,8.90391060E-05,6.36804830E-05,4.56970720E-05,3.28806540E-05,2.37029870E-05,1.71014240E-05,1.23335680E-05,8.87827350E-06,6.36789660E-06,4.54171870E-06,3.21377260E-06,2.25052920E-06,1.55536860E-06,1.05775240E-06,7.05674330E-07,4.60411320E-07,2.92890530E-07,1.81183690E-07,1.08773970E-07,6.33346430E-08,3.58316400E-08,1.98229430E-08,1.08787340E-08,6.08645450E-09,3.63188540E-09,2.46092760E-09,8.96776070E-02,1.00737480E-02,5.62417360E+02,2.37315230E+04,-1.30668660E+22
1.55112430E+01,3.27776720E-05,7.56084160E+03,3.20048750E-01,2.05234170E-01,1.32325250E-01,8.57817930E-02,5.59121860E-02,3.66417560E-02,2.41436960E-02,1.59951300E-02,1.06543420E-02,7.13539410E-03,4.80461090E-03,3.25268760E-03,2.21392610E-03,1.51499140E-03,1.04224280E-03,7.20806490E-04,5.01107370E-04,3.50159060E-04,2.45905230E-04,1.73525660E-04,1.23013670E-04,8.75798520E-05,6.25953800E-05,4.48892820E-05,3.22788870E-05,2.32546520E-05,1.67676300E-05,1.20854690E-05,8.69440470E-06,6.23222670E-06,4.44222590E-06,3.14140390E-06,2.19843970E-06,1.51836460E-06,1.03188390E-06,6.87936500E-07,4.48524520E-07,2.85136770E-07,1.76283040E-07,1.05788950E-07,6.15941600E-08,3.48691010E-08,1.93251820E-08,1.06440270E-08,5.99068570E-09,3.60217160E-09,2.45582410E-09,9.08759960E-02,1.00919610E-02,5.61402330E+02,2.37372740E+04,-1.27073820E+22
1.58947840E+01,3.35881530E-05,7.54463980E+03,3.20176190E-01,2.05128800E-01,1.32138360E-01,8.55845850E-02,5.57347770E-02,3.64939220E-02,2.40257850E-02,1.59036310E-02,1.05846140E-02,7.08290340E-03,4.76542620E-03,3.22360100E-03,2.19241470E-03,1.49911780E-03,1.03054250E-03,7.12184580E-04,4.94751530E-04,3.45469650E-04,2.42441120E-04,1.70963000E-04,1.21114940E-04,8.61708680E-05,6.15483550E-05,4.41103540E-05,3.16990020E-05,2.28229050E-05,1.64463990E-05,1.18468690E-05,8.51769880E-06,6.10193650E-06,4.34675130E-06,3.07201480E-06,2.14853910E-06,1.48295010E-06,1.00715340E-06,6.70999670E-07,4.37190330E-07,2.77755480E-07,1.71626820E-07,1.02959530E-07,5.99494270E-08,3.39633150E-08,1.88597260E-08,1.04269700E-08,5.90424020E-09,3.57738800E-09,2.45364570E-09,9.20452920E-02,1.01098330E-02,5.60409890E+02,2.37428960E+04,-1.23638190E+22
1.62783240E+01,3.43986340E-05,7.52880990E+03,3.20301820E-01,2.05025710E-01,1.31955310E-01,8.53915350E-02,5.55612270E-02,3.63494120E-02,2.39106150E-02,1.58143300E-02,1.05166120E-02,7.03175300E-03,4.72727160E-03,3.19530070E-03,2.17150070E-03,1.48369650E-03,1.01918390E-03,7.03820570E-04,4.88590200E-04,3.40926940E-04,2.39087700E-04,1.68483920E-04,1.19279360E-04,8.48096520E-05,6.05374900E-05,4.33588140E-05,3.11398680E-05,2.24068770E-05,1.61370640E-05,1.16172580E-05,8.34776630E-06,5.97672980E-06,4.25507070E-06,3.00543670E-06,2.10070190E-06,1.44903250E-06,9.83493500E-07,6.54815590E-07,4.26374870E-07,2.70723370E-07,1.67199420E-07,1.00275570E-07,5.83940600E-08,3.31104100E-08,1.84243260E-08,1.02263110E-08,5.82644870E-09,3.55717990E-09,2.45418420E-09,9.31866530E-02,1.01273750E-02,5.59439220E+02,2.37483960E+04,-1.20352110E+22
1.67677320E+01,3.54328300E-05,7.50912810E+03,3.20459570E-01,2.04897330E-01,1.31727130E-01,8.51510010E-02,5.53451550E-02,3.61696460E-02,2.37674710E-02,1.57034340E-02,1.04322420E-02,6.96834480E-03,4.68001430E-03,3.16027850E-03,2.14564110E-03,1.46464430E-03,1.00516250E-03,6.93504100E-04,4.80996650E-04,3.35332660E-04,2.34961200E-04,1.65435630E-04,1.17024020E-04,8.31383830E-05,5.92972760E-05,4.24374290E-05,3.04548650E-05,2.18975610E-05,1.57586430E-05,1.13365730E-05,8.14019300E-06,5.82391050E-06,4.14326510E-06,2.92431680E-06,2.04247290E-06,1.40779110E-06,9.54759130E-07,6.35186990E-07,4.13277820E-07,2.62223230E-07,1.61859360E-07,9.70470460E-08,5.65296640E-08,3.20930380E-08,1.79089000E-08,9.99203970E-09,5.73856960E-09,3.53732950E-09,2.45833980E-09,9.46042240E-02,1.01492950E-02,5.58230950E+02,2.37552420E+04,-1.16362040E+22
